Id,LivingArea1stFlrSF,LivingArea2ndFlrSF,BathroomFullTotal,BathroomHalfTotal,Bedrooms,Fireplaces,GarageAreaSF,GarageCars,GarageYrBlt,LivingAreaTotalSF,KitchenAbvGr,LotAreaSF,LotFrontageFeet,MiscVal,MoSold,Porch3SeasonSF,PorchEnclosedSF,PorchOpenSF,PorchScreenSF,SalePrice,BsmtTotalSF,YearBuilt,YearRemodAdd,YrSold,BuildingAreaTotalSF,OtherRooms,MSZoning,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasonryVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,Electrical,KitchenQual,GarageType,GarageFinish,PavedDrive,SaleType,SaleCondition,MasonryVnr,WoodDeck,Pool,MSSubClass,OverallCond
1170,1831,1796,4,1,4,1,807,3,1995.0,3627,1,35760,118.0,0,7,0,0,76,0,625000,1930,1995,1996,2006,5557,6,RL,IR1,CulDSac,NoRidge,Norm,1Fam,2Story,Hip,HdBoard,HdBoard,BrkFace,Gd,Gd,PConc,Ex,TA,Gd,GLQ,Ex,Y,SBrkr,Gd,Attchd,Fin,Y,WD,Normal,Y,Y,N,60,5
1171,1118,0,2,0,3,1,358,1,1977.0,1118,1,9880,76.0,0,7,0,0,0,0,171000,1096,1977,1977,2008,2214,3,RL,Reg,Inside,Mitchel,Norm,1Fam,SLvl,Gable,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Av,ALQ,TA,Y,SBrkr,TA,Attchd,Fin,Y,WD,Normal,N,Y,Y,80,6
1172,1261,0,2,0,3,1,433,2,1958.0,1261,1,9120,76.0,1400,11,0,0,0,288,163000,1261,1958,1958,2008,2522,3,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Ex,Y,SBrkr,TA,Attchd,RFn,Y,WD,Normal,N,N,N,20,6
1173,625,625,2,1,2,0,625,2,2006.0,1250,1,4017,35.0,0,3,0,0,54,0,171900,625,2006,2007,2008,1875,3,FV,IR1,Inside,Somerst,Norm,TwnhsE,2Story,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Detchd,Fin,Y,WD,Normal,N,N,N,160,5
1175,1170,1175,2,1,4,1,360,2,1932.0,2345,1,16560,80.0,0,7,0,0,0,0,239000,952,1932,1950,2006,3297,5,RL,IR1,Inside,Crawfor,Norm,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,Rec,TA,Y,SBrkr,TA,Detchd,Unf,Y,WD,Normal,N,N,N,70,8
1177,923,0,2,0,3,0,264,1,1984.0,923,1,6951,37.0,0,10,0,0,0,0,119500,876,1984,1985,2008,1799,2,RL,IR1,CulDSac,Mitchel,Norm,1Fam,1Story,Gable,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,TA,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,N,Y,N,20,5
1178,818,406,1,0,3,0,210,1,1926.0,1224,1,3950,70.0,0,12,0,116,0,0,115000,818,1926,2004,2009,2042,2,RM,Reg,Inside,OldTown,Artery,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,TA,Y,SBrkr,TA,Detchd,Unf,N,WD,Normal,N,N,N,50,8
1179,820,523,1,1,3,1,186,1,1921.0,1343,1,7681,54.0,0,7,0,102,0,0,154900,731,1921,1950,2009,2074,4,RL,IR1,FR2,Crawfor,Norm,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Ex,Y,SBrkr,TA,Detchd,Unf,Y,WD,Normal,N,Y,N,50,6
1180,1124,0,1,0,3,1,0,0,1979.0,1124,1,8335,77.0,0,4,0,190,36,0,93000,0,1954,1954,2006,1124,2,RL,Reg,Corner,Edwards,Norm,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,Slab,TA,TA,No,Unf,Gd,Y,SBrkr,TA,Attchd,Unf,N,WD,Normal,N,N,N,20,5
1181,1298,1216,2,1,4,0,693,2,1990.0,2514,1,11170,70.0,0,4,0,0,0,0,250000,1216,1990,1991,2006,3730,4,RL,IR2,Corner,Timber,Norm,1Fam,2Story,Gable,MetalSd,MetalSd,None,TA,TA,Wood,Gd,TA,No,LwQ,Ex,Y,SBrkr,TA,Attchd,Fin,Y,WD,Normal,N,N,N,60,5
1182,1652,0,3,1,2,1,482,2,2008.0,1652,1,5587,64.0,0,11,153,0,53,0,392500,1600,2008,2008,2008,3252,3,RM,IR1,Inside,Crawfor,Norm,TwnhsE,1Story,Hip,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Ex,Y,SBrkr,Gd,Attchd,Fin,Y,New,Partial,Y,Y,N,120,5
1183,2411,2065,4,1,4,2,813,3,1996.0,4476,1,15623,160.0,0,7,0,0,78,0,745000,2396,1996,1996,2007,6872,6,RL,IR1,Corner,NoRidge,Norm,1Fam,2Story,Hip,Wd Sdng,ImStucc,None,Gd,TA,PConc,Ex,TA,Av,GLQ,Ex,Y,SBrkr,Ex,Attchd,Fin,Y,WD,Abnorml,N,Y,Y,60,5
1184,1130,0,2,0,2,1,720,2,1970.0,1130,1,10800,60.0,0,6,0,0,0,0,120000,1120,1920,1950,2006,2250,3,RL,Reg,Inside,OldTown,Norm,1Fam,1Story,Hip,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,Rec,Ex,Y,SBrkr,TA,Detchd,Unf,Y,WD,Normal,N,Y,N,30,6
1185,1572,0,2,1,3,2,995,3,1963.0,1572,1,35133,50.0,0,5,0,0,263,263,186700,1572,1963,1963,2007,3144,2,RL,Reg,Inside,Timber,Norm,1Fam,1Story,Hip,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,Gd,Y,SBrkr,TA,2Types,RFn,Y,WD,Normal,Y,N,N,20,4
1186,949,272,2,0,4,0,392,1,1965.0,1221,1,9738,60.0,0,3,0,236,0,0,104900,784,1924,1950,2006,2005,3,RL,Reg,Inside,Edwards,Norm,1Fam,1.5Fin,Gable,AsbShng,AsbShng,None,TA,Gd,BrkTil,TA,TA,No,BLQ,Gd,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,N,N,N,50,7
1187,1014,685,3,0,3,0,420,2,1920.0,1699,2,10615,107.0,0,8,0,0,74,0,95000,978,1900,1970,2009,2677,4,RL,IR1,Corner,OldTown,Artery,2fmCon,2Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Fa,TA,Mn,BLQ,TA,Y,SBrkr,TA,CarPort,Unf,Y,WD,Abnorml,N,N,N,190,5
1188,1624,0,3,0,2,1,757,3,1994.0,1624,1,12461,89.0,0,7,0,192,114,0,262000,1624,1994,1995,2006,3248,3,RL,Reg,Corner,NoRidge,Norm,1Fam,1Story,Gable,ImStucc,ImStucc,None,Gd,TA,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,N,N,N,20,5
1189,831,829,2,1,3,0,493,2,2002.0,1660,1,8935,68.0,0,7,0,0,68,0,195000,831,2002,2002,2009,2491,4,RL,IR1,Inside,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,Y,Y,N,60,5
1190,1028,776,2,1,3,1,442,2,1999.0,1804,1,7500,60.0,0,6,0,0,60,0,189000,994,1999,1999,2010,2798,4,RL,Reg,Inside,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,No,Unf,Gd,Y,SBrkr,Gd,Attchd,Fin,Y,WD,Normal,N,Y,N,60,5
1191,1622,0,2,0,3,1,1356,4,1975.0,1622,1,32463,70.0,0,3,0,0,0,0,168000,1249,1961,1975,2007,2871,4,RL,Reg,Inside,Mitchel,Norm,2fmCon,1Story,Gable,MetalSd,MetalSd,Stone,TA,Gd,CBlock,TA,TA,Av,BLQ,Ex,Y,SBrkr,TA,2Types,Fin,Y,WD,Normal,Y,Y,N,190,4
1192,764,677,2,1,2,0,492,2,1999.0,1441,1,2645,24.0,0,11,0,0,0,0,174000,776,1999,2000,2007,2217,3,FV,Reg,Inside,Somerst,Norm,Twnhs,2Story,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Detchd,Unf,Y,WD,Normal,Y,Y,N,160,5
1193,842,630,1,0,3,0,250,1,1925.0,1472,1,9600,60.0,0,7,0,84,0,0,125000,702,1925,1994,2007,2174,3,RM,Reg,Inside,OldTown,Norm,1Fam,1.5Fin,Gambrel,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,Mn,Unf,Gd,Y,SBrkr,Gd,Detchd,Unf,P,WD,Normal,N,N,N,50,8
1194,1224,0,3,0,2,0,402,2,1999.0,1224,1,4500,70.0,0,6,0,0,304,0,165000,1224,1999,1999,2009,2448,3,RM,Reg,FR2,Mitchel,Norm,TwnhsE,1Story,Hip,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Ex,Y,SBrkr,TA,Attchd,Fin,Y,WD,Normal,Y,N,N,120,5
1195,663,689,1,1,4,0,299,1,1969.0,1352,1,9364,80.0,0,3,0,0,36,0,158000,663,1969,1969,2010,2015,3,RL,Reg,Corner,Sawyer,Norm,1Fam,2Story,Gable,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,ALQ,TA,Y,SBrkr,TA,Attchd,Fin,Y,WD,Normal,Y,Y,N,60,7
1196,728,728,2,1,3,0,400,2,2005.0,1456,1,8029,51.0,0,7,0,0,24,0,176000,728,2005,2005,2008,2184,5,RL,IR1,Inside,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Attchd,Fin,Y,WD,Normal,N,Y,N,60,5
1197,879,984,2,1,4,1,660,3,2006.0,1863,1,14054,58.0,0,11,0,0,17,0,219210,879,2006,2006,2006,2742,5,RL,IR1,Inside,Gilbert,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Ex,Y,SBrkr,Gd,BuiltIn,Fin,Y,New,Partial,N,Y,N,60,5
1198,815,875,1,0,3,1,225,1,1916.0,1690,1,8850,65.0,0,7,0,330,0,0,144000,815,1916,1950,2006,2505,4,RM,IR1,Corner,OldTown,Norm,1Fam,2.5Unf,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Ex,Y,SBrkr,TA,Detchd,Unf,Y,ConLw,Normal,N,N,N,75,6
1199,1212,0,2,0,3,0,573,2,2001.0,1212,1,9100,70.0,0,6,0,0,0,0,178000,1212,2001,2001,2009,2424,3,RL,Reg,Inside,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,N,Y,N,20,5
1200,1382,0,1,1,3,1,459,2,1974.0,1382,1,11235,75.0,0,10,0,0,82,0,148000,1051,1963,1979,2006,2433,3,RL,Reg,Inside,Sawyer,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Gd,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,Y,N,N,20,5
1201,864,0,1,0,3,0,280,1,1972.0,864,1,9353,71.0,0,7,0,0,0,0,116050,864,1970,1970,2006,1728,2,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Gd,Y,SBrkr,TA,Attchd,Unf,Y,Oth,Abnorml,N,N,N,20,5
1202,866,913,2,1,3,0,546,2,1998.0,1779,1,10400,80.0,0,3,0,0,36,0,197900,866,1998,1998,2009,2645,3,RL,Reg,Corner,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Av,Unf,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,N,Y,N,60,5
1203,884,464,2,0,3,1,216,1,1960.0,1348,1,6000,50.0,0,5,0,208,0,0,117000,884,1925,1997,2009,2232,2,RM,Reg,Corner,BrkSide,Norm,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Ex,Y,SBrkr,TA,Detchd,Unf,N,WD,Normal,N,N,N,50,8
1204,1630,0,2,0,3,1,451,2,2000.0,1630,1,9750,75.0,0,10,0,0,234,0,213000,1630,2000,2001,2009,3260,3,RL,Reg,Inside,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Attchd,Unf,Y,WD,Normal,Y,Y,N,20,5
1205,1074,0,2,1,3,0,495,2,1975.0,1074,1,10140,78.0,0,7,0,0,88,0,153500,1056,1975,1975,2006,2130,3,RL,Reg,Inside,NWAmes,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,ALQ,Ex,Y,SBrkr,TA,Attchd,RFn,Y,WD,Normal,N,N,N,20,6
1207,1056,0,2,0,2,0,384,1,1966.0,1056,1,8900,70.0,0,11,0,0,42,0,107000,1056,1966,1966,2006,2112,3,RH,Reg,Inside,SawyerW,Norm,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,TA,Y,SBrkr,TA,Detchd,Unf,Y,WD,Normal,N,N,N,20,4
1208,1700,0,3,0,3,0,544,2,2003.0,1700,1,9135,70.0,0,5,0,0,23,0,200000,1682,2003,2003,2006,3382,4,RL,Reg,Inside,CollgCr,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,Y,Y,N,20,5
1209,1283,0,2,0,3,0,506,2,1980.0,1283,1,7763,70.0,0,10,0,0,0,0,140000,931,1962,1980,2008,2214,3,RL,Reg,Inside,NAmes,Norm,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,TA,Y,SBrkr,TA,Detchd,Unf,Y,WD,Normal,N,N,N,20,7
1210,1660,0,3,0,3,1,500,2,2006.0,1660,1,10182,85.0,0,5,0,0,50,0,290000,1660,2006,2006,2006,3320,5,RL,IR1,CulDSac,Somerst,RRNn,1Fam,1Story,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Mn,GLQ,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,New,Partial,Y,Y,N,20,5
1211,1055,790,2,1,3,1,462,2,1992.0,1845,1,11218,70.0,400,5,0,0,104,0,189000,1055,1992,1992,2010,2900,5,RL,Reg,Inside,SawyerW,Norm,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,N,Y,N,60,5
1212,1080,672,2,0,4,0,492,2,1988.0,1752,1,12134,152.0,0,6,0,0,12,0,164000,559,1988,2005,2010,2311,4,RL,IR1,Inside,Gilbert,Norm,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,Gd,TA,Wood,Gd,TA,Av,GLQ,Gd,Y,SBrkr,TA,Basment,RFn,Y,WD,Normal,N,Y,N,50,7
1213,672,0,2,0,2,0,234,1,1941.0,672,1,9340,50.0,0,8,0,0,113,0,113000,672,1941,1950,2009,1344,2,RL,Reg,Inside,Edwards,Norm,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,TA,Y,SBrkr,TA,Attchd,Unf,N,WD,Normal,N,N,N,30,6
1214,960,0,1,1,0,0,364,1,1965.0,960,1,10246,70.0,0,5,0,0,0,0,145000,648,1965,2001,2006,1608,3,RL,IR1,CulDSac,Sawyer,Norm,1Fam,SLvl,Gable,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,Gd,Av,GLQ,Ex,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,N,Y,N,80,9
1215,999,0,2,0,3,0,300,1,1962.0,999,1,10205,69.0,0,5,0,0,72,0,134500,925,1962,1962,2006,1924,3,RL,IR1,Inside,NAmes,Norm,1Fam,SFoyer,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,TA,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,N,Y,N,85,5
1216,894,0,1,0,3,0,384,1,1966.0,894,1,7094,99.0,0,5,0,0,0,0,125000,894,1966,1966,2007,1788,2,RL,IR1,Inside,Sawyer,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,TA,Y,SBrkr,TA,Detchd,RFn,Y,WD,Normal,N,N,N,20,5
1217,1318,584,2,0,4,0,539,2,1978.0,1902,2,8930,68.0,0,4,0,0,0,0,112000,0,1978,1978,2010,1902,4,RM,Reg,Inside,Sawyer,RRAe,Duplex,1.5Fin,Gable,VinylSd,VinylSd,None,TA,TA,Slab,TA,TA,No,Unf,TA,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,N,N,N,90,5
1218,1314,0,3,0,3,0,552,2,2009.0,1314,1,8640,72.0,0,9,0,0,112,0,229456,1300,2009,2009,2009,2614,3,FV,Reg,Inside,Somerst,Norm,1Fam,1Story,Gable,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,New,Partial,Y,Y,N,20,5
1219,672,240,1,0,2,0,0,0,1979.0,912,1,6240,52.0,0,7,0,0,0,0,80500,0,1947,1950,2006,912,1,RM,Reg,Inside,BrkSide,Norm,1Fam,1.5Fin,Gable,AsbShng,AsbShng,None,TA,TA,Slab,TA,TA,No,Unf,Gd,N,SBrkr,TA,Attchd,Unf,N,WD,Normal,N,N,N,50,5
1220,672,546,1,1,3,0,0,0,1979.0,1218,1,1680,21.0,0,4,0,0,0,0,91500,672,1971,1971,2006,1890,4,RM,Reg,Inside,BrDale,Norm,Twnhs,2Story,Gable,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,TA,Y,SBrkr,TA,Attchd,Unf,N,WD,Abnorml,Y,Y,N,160,5
1221,912,0,1,0,2,0,288,1,1964.0,912,1,7800,66.0,0,11,0,0,0,0,115000,912,1964,1964,2006,1824,3,RL,IR1,Inside,NAmes,Norm,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,TA,Y,SBrkr,TA,Attchd,Unf,Y,WD,Abnorml,N,N,N,20,5
1222,1211,0,1,0,3,1,322,1,1968.0,1211,1,8250,55.0,0,8,0,0,63,0,134000,952,1968,1968,2008,2163,2,RL,Reg,Inside,Sawyer,Feedr,1Fam,1Story,Hip,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,Ex,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,N,N,N,20,5
1223,1168,678,2,0,3,1,315,1,1949.0,1846,1,10496,78.0,0,1,0,0,0,0,143000,1040,1949,1950,2007,2886,4,RL,Reg,Inside,NAmes,Artery,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,Ex,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,Y,N,N,50,6
1225,788,702,3,1,3,1,388,2,2004.0,1490,1,15384,60.0,0,2,0,0,75,0,184000,788,2004,2005,2008,2278,5,RL,IR1,Inside,Gilbert,RRAn,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,Gd,Attchd,Fin,Y,WD,Normal,N,Y,N,60,5
1226,1138,0,1,1,3,0,264,1,1958.0,1138,1,10482,65.0,0,6,0,0,0,0,145000,588,1958,1958,2007,1726,3,RL,Reg,Inside,NAmes,Norm,1Fam,SLvl,Hip,VinylSd,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,Av,GLQ,Ex,Y,SBrkr,TA,Attchd,RFn,Y,WD,Normal,Y,Y,N,80,8
1227,894,1039,2,1,4,1,668,3,2007.0,1933,1,14598,86.0,0,1,0,0,18,0,214000,894,2007,2007,2008,2827,5,RL,IR1,CulDSac,Somerst,Feedr,1Fam,2Story,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,Unf,Ex,Y,SBrkr,Gd,BuiltIn,Fin,Y,WD,Normal,Y,Y,N,60,5
1228,912,0,2,0,2,0,576,2,1992.0,912,1,8872,72.0,0,12,0,0,240,0,147000,912,1965,2008,2008,1824,3,RL,Reg,Corner,NAmes,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Ex,Y,SBrkr,Gd,Detchd,Unf,Y,WD,Normal,Y,N,N,20,8
1229,1702,0,2,1,1,1,1052,3,2008.0,1702,1,8769,65.0,0,10,0,0,72,224,367294,1702,2008,2008,2008,3404,6,RL,Reg,Corner,NridgHt,Norm,TwnhsE,1Story,Hip,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Ex,Y,SBrkr,Ex,Attchd,Fin,Y,New,Partial,Y,N,N,120,5
1230,1507,0,2,0,4,0,404,1,1960.0,1507,1,7910,70.0,0,8,0,0,0,0,127000,1075,1960,1960,2008,2582,3,RL,Reg,Inside,NAmes,Norm,1Fam,SLvl,Hip,BrkFace,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Gd,Y,SBrkr,TA,Basment,Unf,Y,WD,Normal,N,N,N,80,5
1231,1361,1259,2,2,4,1,600,2,1977.0,2620,2,18890,70.0,8300,8,0,145,24,0,190000,1361,1977,1977,2007,3981,8,RL,IR1,Inside,Sawyer,Feedr,Duplex,1.5Fin,Shed,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,GLQ,Ex,Y,SBrkr,TA,BuiltIn,RFn,N,WD,Normal,Y,Y,N,90,5
1232,1190,0,2,0,3,0,540,2,1962.0,1190,1,7728,70.0,0,5,0,0,18,0,132500,1106,1962,1962,2006,2296,3,RL,Reg,Inside,NAmes,Norm,Duplex,SLvl,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,TA,Y,SBrkr,TA,Attchd,Unf,Y,WD,Normal,Y,N,N,90,6
1233,1224,0,2,0,2,0,462,2,1962.0,1224,2,9842,70.0,0,3,0,0,0,0,101800,0,1962,1962,2007,1224,4,RL,Reg,FR2,NAmes,Norm,Duplex,1Story,Gable,HdBoard,HdBoard,None,TA,TA,Slab,TA,TA,No,Unf,TA,Y,SBrkr,TA,CarPort,Unf,Y,WD,Normal,N,N,N,90,5
1234,1188,0,2,0,3,0,531,2,1959.0,1188,1,12160,70.0,0,5,0,0,0,0,142000,1188,1959,1959,2010,2376,3,RL,IR1,Inside,NAmes,Norm,1Fam,1Story,Hip,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Fa,Y,SBrkr,TA,Attchd,RFn,Y,COD,Abnorml,Y,N,N,20,5
1235,1024,940,1,1,4,0,0,0,1979.0,1964,1,8525,55.0,0,11,0,0,192,0,130000,940,1911,1950,2008,2904,3,RH,Reg,Inside,SWISU,Norm,1Fam,2Story,Gable,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,Av,Unf,TA,N,FuseA,TA,Attchd,Unf,N,WD,Abnorml,N,N,N,70,6
1236,892,892,1,1,4,0,180,1,1914.0,1784,1,13132,96.0,0,7,0,0,40,0,138887,747,1914,1950,2006,2531,5,RL,Reg,Inside,Crawfor,Norm,1Fam,2Story,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,Mn,Unf,Gd,Y,FuseF,TA,Detchd,Unf,N,WD,Normal,N,Y,N,70,5
1237,764,862,2,1,2,0,474,2,2003.0,1626,1,2628,36.0,0,6,0,0,27,0,175500,764,2003,2003,2010,2390,4,RL,Reg,Inside,NridgHt,Norm,Twnhs,2Story,Gable,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,BuiltIn,RFn,Y,WD,Normal,Y,N,N,160,5
1238,847,1101,2,1,4,1,434,2,2004.0,1948,1,12393,41.0,0,9,0,0,48,0,195000,847,2004,2005,2006,2795,4,RL,IR2,FR2,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,BuiltIn,Fin,Y,WD,Normal,N,Y,N,60,5
1239,1141,0,1,1,3,0,484,2,2005.0,1141,1,13072,63.0,0,3,0,0,0,0,142500,1141,2005,2005,2006,2282,3,RL,Reg,Inside,SawyerW,RRAe,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,TA,Detchd,Unf,Y,WD,Abnorml,N,N,N,20,5
1240,1484,0,2,0,2,1,472,2,2006.0,1484,1,9037,64.0,0,12,0,0,33,0,265900,1476,2006,2006,2007,2960,4,RL,IR1,Inside,Timber,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,Ex,Attchd,RFn,Y,WD,Normal,Y,Y,N,20,5
1241,884,884,3,1,3,0,543,2,2003.0,1768,1,8158,65.0,0,7,0,0,63,0,224900,884,2003,2003,2008,2652,5,RL,Reg,Inside,CollgCr,Norm,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Normal,Y,N,N,60,5
1242,1689,0,2,0,3,0,954,3,2007.0,1689,1,9849,83.0,0,6,0,0,56,0,248328,1689,2007,2007,2007,3378,4,RL,Reg,Inside,Somerst,Norm,1Fam,1Story,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Ex,Y,SBrkr,Gd,Attchd,RFn,Y,New,Partial,N,N,N,20,6
1243,1173,0,3,0,3,2,528,2,1974.0,1173,1,10625,85.0,0,1,0,0,120,0,170000,1053,1974,1974,2010,2226,3,RL,Reg,Inside,NWAmes,Norm,1Fam,SFoyer,Gable,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,TA,Y,SBrkr,Gd,Attchd,RFn,Y,WD,Family,Y,N,N,85,6
1244,2076,0,3,1,2,1,850,3,2006.0,2076,1,13891,107.0,0,9,0,0,229,0,465000,2076,2006,2006,2006,4152,5,RL,Reg,Inside,NridgHt,Norm,1Fam,1Story,Gable,VinylSd,VinylSd,None,Ex,TA,PConc,Ex,Gd,Gd,GLQ,Ex,Y,SBrkr,Ex,Attchd,Fin,Y,New,Partial,Y,Y,N,20,5
